,ID.x,latitude,longitude,study,site,SiteBlock,replicate,treatment.direction,treatment.level,grouping.x,treat.duration.y,duration_rescale,size.local,size.gamma,N.replicates,delta.P.year,delta.P1_rescale,MAP_chelsa,MAP_rescale,PET_rescale,PET_chelsa,LRR_cum.abs,frequency,notes
96,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - C,1,decr.P,1,2015_3.1_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,0.123613956,decrease,
97,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - C,2,decr.P,1,2015_3.1_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.013245227,decrease,
98,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - F,1,decr.P,1,2015_3.1_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,0.345501643,decrease,
99,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - F,2,decr.P,1,2015_3.1_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,0.400160056,decrease,
100,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - G,1,decr.P,1,2015_3.1_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.065240522,decrease,
101,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - G,2,decr.P,1,2015_3.1_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.30538165,decrease,
102,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - E,2,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.300104592,decrease,
103,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - H,1,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.693147181,decrease,
104,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - H,2,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.327212911,decrease,
105,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - D,2,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.668454568,decrease,
106,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - A,1,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.232331977,decrease,
107,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - A,2,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-1.148622709,decrease,
108,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - D,1,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.980829253,decrease,
109,Hallett_2017a.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - E,1,decr.P,1,2015_3_Hallet_2017a;SFREC;P;decr.P;1;2015;2,2,-0.349380378,0.25,2,8,-45,-0.675789384,1034,0.690869547,0.834311208,1347.33658,-0.131769278,decrease,
110,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - C,2,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.243977638,unchanged,
111,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - F,2,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,-0.15415068,unchanged,
112,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - G,1,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,-0.476339448,unchanged,
113,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - G,2,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,-0.349184272,unchanged,
114,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - F,1,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.263584521,unchanged,
115,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - B,1,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,-0.043017385,unchanged,
116,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - B,2,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.100083459,unchanged,
117,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - C,1,incr.P,2,2015_3.1_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.294239473,unchanged,
118,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - A,1,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.198450939,unchanged,
119,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - A,2,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.338212881,unchanged,
120,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - D,1,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.036813973,unchanged,
121,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - D,2,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.09531018,unchanged,
122,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - E,1,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.048202102,unchanged,
123,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - E,2,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.230523659,unchanged,
124,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - H,1,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,-0.279960026,unchanged,
125,Hallett_2017b.csv,39.25,-121.28333,Hallett_2017,SFREC,SFREC - H,2,incr.P,2,2015_3_Hallet_2017b;SFREC;P;incr.P;2;2015;2,2,-0.349380378,0.25,2,8,23,0.304089644,1034,0.690869547,0.834311208,1347.33658,0.011560822,unchanged,
126,Harpole_2007.csv,33.624,-117.755,Harpole_2007,Irvine.Ranch.Land.Reserve,Irvine.Ranch.Land.Reserve - A,1,incr.P,1,2006_Harpole_2007;Irvine.Ranch.Land.Reserve;P;incr.P;1;2006;2,0.2,-0.462037873,0.1125,0.5625,5,31,0.41936953,285,-0.277810159,0.750479237,1283.840767,0.27149844,unchanged,
127,Harpole_2007.csv,33.624,-117.755,Harpole_2007,Irvine.Ranch.Land.Reserve,Irvine.Ranch.Land.Reserve - B,2,incr.P,1,2006_Harpole_2007;Irvine.Ranch.Land.Reserve;P;incr.P;1;2006;2,0.2,-0.462037873,0.1125,0.5625,5,31,0.41936953,285,-0.277810159,0.750479237,1283.840767,-0.433474455,unchanged,
128,Harpole_2007.csv,33.624,-117.755,Harpole_2007,Irvine.Ranch.Land.Reserve,Irvine.Ranch.Land.Reserve - C,3,incr.P,1,2006_Harpole_2007;Irvine.Ranch.Land.Reserve;P;incr.P;1;2006;2,0.2,-0.462037873,0.1125,0.5625,5,31,0.41936953,285,-0.277810159,0.750479237,1283.840767,1.183862229,unchanged,
129,Harpole_2007.csv,33.624,-117.755,Harpole_2007,Irvine.Ranch.Land.Reserve,Irvine.Ranch.Land.Reserve - D,4,incr.P,1,2006_Harpole_2007;Irvine.Ranch.Land.Reserve;P;incr.P;1;2006;2,0.2,-0.462037873,0.1125,0.5625,5,31,0.41936953,285,-0.277810159,0.750479237,1283.840767,0.186897146,unchanged,
130,Harpole_2007.csv,33.624,-117.755,Harpole_2007,Irvine.Ranch.Land.Reserve,Irvine.Ranch.Land.Reserve - E,5,incr.P,1,2006_Harpole_2007;Irvine.Ranch.Land.Reserve;P;incr.P;1;2006;2,0.2,-0.462037873,0.1125,0.5625,5,31,0.41936953,285,-0.277810159,0.750479237,1283.840767,0.079949377,unchanged,
131,Holub_2013a.csv,48.81666667,16,Holub_2013,lowland,lowland - A,1,decr.P,1,2008_Holub_2013a;lowland;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,495,-0.006217718,0.088665327,782.5712404,0.14518201,unchanged,
132,Holub_2013a.csv,48.81666667,16,Holub_2013,lowland,lowland - A,2,decr.P,1,2008_Holub_2013a;lowland;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,495,-0.006217718,0.088665327,782.5712404,0.497402603,unchanged,
133,Holub_2013a.csv,48.81666667,16,Holub_2013,lowland,lowland - A,3,decr.P,1,2008_Holub_2013a;lowland;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,495,-0.006217718,0.088665327,782.5712404,0.77908961,unchanged,
134,Holub_2013a.csv,48.81666667,16,Holub_2013,lowland,lowland - A,4,decr.P,1,2008_Holub_2013a;lowland;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,495,-0.006217718,0.088665327,782.5712404,0.302280872,unchanged,
135,Holub_2013b.csv,48.81666667,16,Holub_2013,lowland,lowland - A,1,incr.P,2,2008_Holub_2013b;lowland;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,495,-0.006217718,0.088665327,782.5712404,0.523248144,unchanged,
136,Holub_2013b.csv,48.81666667,16,Holub_2013,lowland,lowland - A,2,incr.P,2,2008_Holub_2013b;lowland;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,495,-0.006217718,0.088665327,782.5712404,-0.251314428,unchanged,
137,Holub_2013b.csv,48.81666667,16,Holub_2013,lowland,lowland - A,3,incr.P,2,2008_Holub_2013b;lowland;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,495,-0.006217718,0.088665327,782.5712404,0.396881364,unchanged,
138,Holub_2013b.csv,48.81666667,16,Holub_2013,lowland,lowland - A,4,incr.P,2,2008_Holub_2013b;lowland;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,495,-0.006217718,0.088665327,782.5712404,-0.040005335,unchanged,
139,Holub_2013c.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,1,decr.P,1,2008_Holub_2013c;mountain;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,1198,0.90297031,-0.066885456,664.7543344,0.235722334,unchanged,
140,Holub_2013c.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,2,decr.P,1,2008_Holub_2013c;mountain;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,1198,0.90297031,-0.066885456,664.7543344,-0.2135741,unchanged,
141,Holub_2013c.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,3,decr.P,1,2008_Holub_2013c;mountain;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,1198,0.90297031,-0.066885456,664.7543344,-0.510825624,unchanged,
142,Holub_2013c.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,4,decr.P,1,2008_Holub_2013c;mountain;P;decr.P;1;2008;2,2,-0.349380378,0.5,2,4,-50,-0.747839312,1198,0.90297031,-0.066885456,664.7543344,-0.344096162,unchanged,
143,Holub_2013d.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,1,incr.P,2,2008_Holub_2013d;mountain;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,1198,0.90297031,-0.066885456,664.7543344,-0.106767975,unchanged,
144,Holub_2013d.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,2,incr.P,2,2008_Holub_2013d;mountain;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,1198,0.90297031,-0.066885456,664.7543344,0.074107972,unchanged,
145,Holub_2013d.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,3,incr.P,2,2008_Holub_2013d;mountain;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,1198,0.90297031,-0.066885456,664.7543344,-0.459532329,unchanged,
146,Holub_2013d.csv,49.5,18.53333333,Holub_2013,mountain,mountain - A,4,incr.P,2,2008_Holub_2013d;mountain;P;incr.P;2;2008;2,2,-0.349380378,0.5,2,4,50,0.693159258,1198,0.90297031,-0.066885456,664.7543344,-0.457424847,unchanged,
147,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - A,1,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.014117882,decrease,
148,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - B,2,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.371989179,decrease,
149,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - C,3,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.438102037,decrease,
150,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - D,4,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.09944493,decrease,
151,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - E,5,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.15855921,decrease,
152,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - F,6,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.076842705,decrease,
153,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - G,7,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.096961708,decrease,
154,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - H,8,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.124591878,decrease,
155,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - I,9,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.085461229,decrease,
156,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - J,10,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.090654368,decrease,
157,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - K,11,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.017834868,decrease,
158,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - L,12,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.118760075,decrease,
159,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - M,13,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.002418381,decrease,
160,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - N,14,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.164383856,decrease,
161,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - O,15,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.100991312,decrease,
162,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - P,16,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.060624622,decrease,
163,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - Q,17,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.360642598,decrease,
164,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - R,18,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,-0.242878795,decrease,
165,Kahmen_2005.csv,50.43861404,11.48197807,Kahmen_2005,SG,SG - S,19,decr.P,1,2003_Kahmen_2005;SG;P;decr.P;1;2003;2,1,-0.411967875,2,38,19,-25,-0.38758967,913,0.534380569,-0.059608987,670.2656603,0.08581592,decrease,
166,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,1,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.711105356,increase,
167,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,10,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.115350472,increase,
168,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,2,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.008060653,increase,
169,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,3,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.073753975,increase,
170,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,4,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.937489805,increase,
171,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,5,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.748717032,increase,
172,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,6,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.346439355,increase,
173,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,7,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.183493943,increase,
174,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,8,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.521545217,increase,
175,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - A,9,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.175131798,increase,
176,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,1,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,2.083122076,increase,
177,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,10,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.170912921,increase,
178,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,2,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,0.211180921,increase,
179,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,3,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.326525978,increase,
180,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,4,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.427616926,increase,
181,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,5,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.094954404,increase,
182,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,6,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.870368848,increase,
183,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,7,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.281673947,increase,
184,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,8,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.233704371,increase,
185,Lauenroth_2014.csv,40.825,-104.75,Lauenroth_2014,SGS-LTER.Field.Station,SGS-LTER.Field.Station - B,9,incr.P,1,2011_Lauenroth_2014;SGS-LTER.Field.Station;P;incr.P;1;2011;2,14,0.401669585,0.25,2.5,10,96,1.356018601,372,-0.165293291,0.48233949,1080.746994,1.117061117,increase,
186,Ludewig_2012a.csv,52.78333333,12.18333,Ludewig_2012,Kuhlhausen,Kuhlhausen - A,1,decr.P,1,2012_Ludewig_2012a;Kuhlhausen;P;decr.P;1;2012;2,3,-0.286792881,0.25,1.75,7,14,0.174399773,537,0.04810077,-0.024750091,696.6684031,-0.00516797,unchanged,
